Response function created for file:alfna56F at 08-Mar-19 16:21:12
Calibration (a0,a1)=     6.5   20.000  FWHM=    6.8

 Egam(keV) FWHM(keV) EffTot  Photo  Compton Single  Double   Annih
  1406.5      94.6   0.994  0.4240  0.5659  0.0083  0.0000  0.0018
  1426.5      95.5   0.996  0.4216  0.5679  0.0084  0.0000  0.0020
  1446.5      96.5   0.997  0.4190  0.5702  0.0086  0.0000  0.0022
  1466.5      97.4   0.998  0.4158  0.5731  0.0087  0.0000  0.0025
  1486.5      98.2   0.999  0.4117  0.5768  0.0088  0.0000  0.0027
  1506.5      99.1   1.000  0.4086  0.5795  0.0090  0.0000  0.0029
  1526.5     100.0   1.001  0.4058  0.5820  0.0091  0.0000  0.0031
  1546.5     100.9   1.001  0.4027  0.5847  0.0093  0.0000  0.0033
  1566.5     101.7   1.002  0.4000  0.5871  0.0094  0.0000  0.0035
  1586.5     102.5   1.003  0.3971  0.5896  0.0096  0.0000  0.0037
  1606.5     103.4   1.003  0.3941  0.5922  0.0097  0.0000  0.0039
  1626.5     104.2   1.004  0.3917  0.5943  0.0099  0.0000  0.0042
  1646.5     105.0   1.004  0.3891  0.5965  0.0100  0.0000  0.0044
  1666.5     105.8   1.005  0.3862  0.5990  0.0102  0.0000  0.0046
  1686.5     106.5   1.006  0.3844  0.6005  0.0103  0.0000  0.0048
  1706.5     107.3   1.006  0.3822  0.6023  0.0105  0.0000  0.0050
  1726.5     108.0   1.007  0.3788  0.6053  0.0106  0.0000  0.0053
  1746.5     108.8   1.007  0.3766  0.6071  0.0108  0.0000  0.0055
  1766.5     109.5   1.008  0.3738  0.6096  0.0109  0.0000  0.0057
  1786.5     110.3   1.009  0.3716  0.6114  0.0111  0.0000  0.0059
  1806.5     111.2   1.009  0.3692  0.6133  0.0113  0.0000  0.0062
  1826.5     112.2   1.010  0.3691  0.6127  0.0116  0.0000  0.0065
  1846.5     113.1   1.010  0.3668  0.6146  0.0118  0.0000  0.0068
  1866.5     114.0   1.011  0.3641  0.6168  0.0120  0.0000  0.0071
  1886.5     114.9   1.012  0.3628  0.6175  0.0123  0.0000  0.0074
  1906.5     115.8   1.012  0.3608  0.6191  0.0125  0.0000  0.0077
  1926.5     116.7   1.013  0.3590  0.6203  0.0127  0.0000  0.0080
  1946.5     117.5   1.013  0.3575  0.6213  0.0129  0.0000  0.0083
  1966.5     118.4   1.014  0.3559  0.6224  0.0132  0.0000  0.0086
  1986.5     119.3   1.015  0.3542  0.6236  0.0134  0.0000  0.0088
  2006.5     120.1   1.015  0.3523  0.6249  0.0136  0.0000  0.0091
  2026.5     121.0   1.016  0.3503  0.6264  0.0139  0.0000  0.0094
  2046.5     121.8   1.016  0.3477  0.6285  0.0141  0.0000  0.0097
  2066.5     122.7   1.016  0.3458  0.6300  0.0143  0.0000  0.0100
  2086.5     123.5   1.017  0.3440  0.6312  0.0145  0.0000  0.0103
  2106.5     124.3   1.017  0.3421  0.6326  0.0147  0.0000  0.0106
  2126.5     125.2   1.018  0.3402  0.6340  0.0150  0.0000  0.0108
  2146.5     126.0   1.018  0.3382  0.6355  0.0152  0.0000  0.0111
  2166.5     126.8   1.018  0.3364  0.6368  0.0154  0.0000  0.0114
  2186.5     127.6   1.019  0.3345  0.6382  0.0156  0.0000  0.0117
  2206.5     128.4   1.019  0.3326  0.6396  0.0159  0.0000  0.0120
  2226.5     129.2   1.020  0.3305  0.6411  0.0161  0.0000  0.0123
  2246.5     129.9   1.020  0.3274  0.6438  0.0163  0.0000  0.0125
  2266.5     130.7   1.020  0.3254  0.6453  0.0165  0.0000  0.0128
  2286.5     131.5   1.021  0.3236  0.6466  0.0167  0.0000  0.0131
  2306.5     132.2   1.021  0.3213  0.6484  0.0169  0.0000  0.0134
  2326.5     133.0   1.022  0.3194  0.6498  0.0171  0.0000  0.0137
  2346.5     133.7   1.022  0.3175  0.6512  0.0174  0.0000  0.0140
  2366.5     134.5   1.022  0.3154  0.6528  0.0176  0.0000  0.0143
  2386.5     135.2   1.023  0.3133  0.6544  0.0178  0.0000  0.0145
  2406.5     135.9   1.023  0.3112  0.6560  0.0180  0.0000  0.0148
  2426.5     136.6   1.024  0.3091  0.6576  0.0182  0.0000  0.0151
  2446.5     137.3   1.024  0.3060  0.6603  0.0184  0.0000  0.0153
  2466.5     138.1   1.024  0.3040  0.6618  0.0186  0.0000  0.0156
  2486.5     138.7   1.025  0.3018  0.6635  0.0188  0.0000  0.0159
  2506.5     139.4   1.025  0.2997  0.6651  0.0190  0.0000  0.0162
  2526.5     140.1   1.026  0.2977  0.6667  0.0192  0.0000  0.0164
  2546.5     140.8   1.026  0.2955  0.6683  0.0194  0.0000  0.0167
  2566.5     141.5   1.026  0.2934  0.6700  0.0197  0.0000  0.0170
  2586.5     142.1   1.027  0.2922  0.6706  0.0199  0.0000  0.0173
  2606.5     142.8   1.027  0.2902  0.6720  0.0202  0.0000  0.0176
  2626.5     143.4   1.028  0.2882  0.6735  0.0204  0.0000  0.0179
  2646.5     144.1   1.028  0.2860  0.6752  0.0206  0.0000  0.0182
  2666.5     144.7   1.028  0.2840  0.6768  0.0208  0.0000  0.0185
  2686.5     145.3   1.029  0.2815  0.6788  0.0210  0.0000  0.0187
  2706.5     146.0   1.029  0.2796  0.6801  0.0212  0.0000  0.0190
  2726.5     146.6   1.030  0.2774  0.6819  0.0214  0.0000  0.0193
  2746.5     147.2   1.030  0.2753  0.6835  0.0216  0.0000  0.0196
  2766.5     147.8   1.030  0.2732  0.6851  0.0218  0.0000  0.0198
  2786.5     148.4   1.031  0.2717  0.6861  0.0221  0.0000  0.0201
  2806.5     149.0   1.031  0.2692  0.6882  0.0223  0.0000  0.0204
  2826.5     149.6   1.032  0.2664  0.6906  0.0224  0.0000  0.0206
  2846.5     150.2   1.032  0.2652  0.6909  0.0229  0.0002  0.0208
